plot,veg_type,date,observer,species,plant,stage,flower_stalk,longest_leaf,new_growth,corner,soil_moisture,active_layer,notes
PS1,HER,07/07/2017,Gergana,SALPUL,5,P2 - Date first leaf bud burst,NA,27,7,NA,NA,NA,NA
PS1,HER,07/07/2017,Gergana,SALPUL,6,P2 - Date first leaf bud burst,NA,57,84,NA,NA,NA,NA
PS1,HER,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,43.2,35.6,NA
PS1,HER,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,35.2,28.1,NA
PS1,HER,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,39.1,26.7,NA
PS1,HER,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,35.1,26,NA
PS1,HER,09/07/2017,Gergana and Andy,ARCLAT,1,P2 - Date green stem/leaves growing,NA,129,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ARCLAT,2,P3 - Date first appearance of flower buds,223,51,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ARCLAT,3,P2 - Date green stem/leaves growing,NA,112,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ARCLAT,4,P2 - Date green stem/leaves growing,NA,88,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ARCLAT,5,P2 - Date green stem/leaves growing,NA,120,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ARCLAT,6,P2 - Date green stem/leaves growing,NA,119,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,DRYINT,1,P4 - Date last petal shed,NA,10,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,13,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,DRYINT,3,P3 - Date first open flower,NA,16,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,DRYINT,4,P4 - Date last petal shed,NA,7,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,DRYINT,5,P1 - Date snow free,NA,13,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,DRYINT,6,P3 - Date first open flower,NA,15,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ERIVAG,1,P5 - Date flowers fluffy,NA,128,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ERIVAG,2,P5 - Date flowers fluffy,NA,112,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ERIVAG,3,P5 - Date flowers fluffy,NA,145,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ERIVAG,4,P5 - Date flowers fluffy,NA,111,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ERIVAG,5,P5 - Date flowers fluffy,NA,113,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,ERIVAG,6,P5 - Date flowers fluffy,NA,113,NA,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,SALPUL,1,P2 - Date first leaf bud burst,NA,29,17,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,SALPUL,2,P2 - Date first leaf bud burst,NA,30,17,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,SALPUL,3,P2 - Date first leaf bud burst,NA,39,49,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,SALPUL,4,P2 - Date first leaf bud burst,NA,35,20,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,SALPUL,5,P2 - Date first leaf bud burst,NA,25,8,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,SALPUL,6,P2 - Date first leaf bud burst,NA,58,89,NA,NA,NA,NA
PS1,HER,09/07/2017,Gergana and Andy,NA,NA,NA,NA,NA,NA,NE,45.4,44,NA
PS1,HER,09/07/2017,Gergana and Andy,NA,NA,NA,NA,NA,NA,NW,32.6,30.4,NA
PS1,HER,09/07/2017,Gergana and Andy,NA,NA,NA,NA,NA,NA,SW,35.4,27.5,NA
PS1,HER,09/07/2017,Gergana and Andy,NA,NA,NA,NA,NA,NA,SE,28.8,30.6,NA
PS1,KOM,25/06/2017,Gergana and Jeff,ARCLAT,1,P3 - Date first appearance of flower buds,NA,58,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,ARCLAT,2,P2 - Date green stem/leaves growing,NA,73,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,ARCLAT,3,P3 - Date first appearance of flower buds,NA,46,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,ARCLAT,4,P2 - Date green stem/leaves growing,NA,87,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,ARCLAT,5,P3 - Date first appearance of flower buds,NA,64,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,ARCLAT,6,P2 - Date green stem/leaves growing,NA,72,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,DRYINT,1,P2 - Date first appearance of petals in flower buds,NA,13,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,DRYINT,2,P3 - Date first open flower,NA,11,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,DRYINT,3,P2 - Date first appearance of petals in flower buds,NA,14,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,DRYINT,4,P3 - Date first open flower,NA,9,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,DRYINT,5,P3 - Date first open flower,NA,16,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,DRYINT,6,P3 - Date first open flower,NA,10,NA,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,SALARC,1,P3 - Date first pollen visible on males,NA,54,15,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,SALARC,2,P2 - Date first leaf bud burst,NA,40,39,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,SALARC,3,P3 - Date first pollen visible on males,NA,41,23,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,SALARC,4,P2 - Date first leaf bud burst,NA,43,15,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,SALARC,5,P3 - Date first pollen visible on males,NA,32,13,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,SALARC,6,P3 - Date first pollen visible on males,NA,50,12,NA,NA,NA,NA
PS1,KOM,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,NE,41.9,25,NA
PS1,KOM,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,NW,38.9,16,NA
PS1,KOM,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,SW,48.9,17,NA
PS1,KOM,25/06/2017,Gergana and Jeff,NA,NA,NA,NA,NA,NA,SE,33.8,18,NA
PS1,KOM,28/06/2017,Gergana and Will,ARCLAT,1,P3 - Date first appearance of flower buds,100,57,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,ARCLAT,2,P2 - Date green stem/leaves growing,NA,71,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,ARCLAT,3,P3 - Date first appearance of flower buds,145,45,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,ARCLAT,4,P2 - Date green stem/leaves growing,NA,89,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,ARCLAT,5,P3 - Date first appearance of flower buds,142,69,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,ARCLAT,6,P2 - Date green stem/leaves growing,NA,102,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,DRYINT,1,P3 - Date first open flower,NA,9,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,DRYINT,2,P3 - Date first open flower,NA,11,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,DRYINT,3,P2 - Date first appearance of petals in flower buds,NA,13,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,DRYINT,4,P4 - Date last petal shed,NA,12,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,DRYINT,5,P4 - Date last petal shed,NA,9,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,DRYINT,6,P3 - Date first open flower,NA,7,NA,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,SALARC,1,P3 - Date first pollen visible on males,NA,56,39,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,SALARC,2,P2 - Date first leaf bud burst,NA,49,49,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,SALARC,3,P3 - Date first pollen visible on males,NA,36,13,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,SALARC,4,P2 - Date first leaf bud burst,NA,52,22,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,SALARC,5,P3 - Date first pollen visible on males,NA,36,24,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,SALARC,6,P2 - Date first leaf bud burst,NA,53,60,NA,NA,NA,NA
PS1,KOM,28/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NE,11.3,22.8,NA
PS1,KOM,28/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NW,33.7,16.5,NA
PS1,KOM,28/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SW,33.5,16.4,NA
PS1,KOM,28/06/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SE,21.3,21.2,NA
PS1,KOM,02/07/2017,Gergana and Will,ARCLAT,1,P3 - Date first appearance of flower buds,155,58,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,ARCLAT,2,P3 - Date first appearance of flower buds,85,71,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,ARCLAT,3,P3 - Date first appearance of flower buds,247,46,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,ARCLAT,4,P2 - Date green stem/leaves growing,NA,87,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,ARCLAT,5,P3 - Date first appearance of flower buds,196,61,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,ARCLAT,6,P2 - Date green stem/leaves growing,NA,120,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,DRYINT,1,P3 - Date first open flower,NA,9,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,DRYINT,2,P4 - Date last petal shed,NA,12,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,DRYINT,3,P3 - Date first open flower,NA,10,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,DRYINT,4,P4 - Date last petal shed,NA,12,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,DRYINT,5,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,DRYINT,6,P3 - Date first open flower,NA,7,NA,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,SALARC,1,P3 - Date first pollen visible on males,NA,49,43,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,SALARC,2,P2 - Date first leaf bud burst,NA,46,51,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,SALARC,3,P3 - Date first pollen visible on males,NA,44,19,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,SALARC,4,P2 - Date first leaf bud burst,NA,58,82,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,SALARC,5,P3 - Date first pollen visible on males,NA,49,68,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,SALARC,6,P2 - Date first leaf bud burst,NA,53,66,NA,NA,NA,NA
PS1,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NE,37.9,25.7,NA
PS1,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,NW,34.5,16.7,NA
PS1,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SW,32.7,19.2,NA
PS1,KOM,02/07/2017,Gergana and Will,NA,NA,NA,NA,NA,NA,SE,15.9,19.3,NA
PS1,KOM,07/07/2017,Gergana,ARCLAT,1,P3 - Date first appearance of flower buds,234,56,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,ARCLAT,2,P3 - Date first appearance of flower buds,173,73,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,ARCLAT,3,P3 - Date first appearance of flower buds,310,45,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,88,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,ARCLAT,5,P3 - Date first appearance of flower buds,248,61,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,ARCLAT,6,P2 - Date green stem/leaves growing,NA,121,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,DRYINT,1,P4 - Date last petal shed,NA,10,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,DRYINT,2,P4 - Date last petal shed,NA,9,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,DRYINT,3,P4 - Date last petal shed,NA,13,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,DRYINT,4,P5 - Date first twisting of filaments on seed heads,NA,13,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,14,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,DRYINT,6,P4 - Date last petal shed,NA,9,NA,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,SALARC,1,P3 - Date first pollen visible on males,NA,54,30,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,SALARC,2,P2 - Date first leaf bud burst,NA,50,35,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,SALARC,3,P3 - Date first pollen visible on males,NA,48,15,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,SALARC,4,P2 - Date first leaf bud burst,NA,59,36,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,SALARC,5,P2 - Date first leaf bud burst,NA,36,19,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,SALARC,6,P2 - Date first leaf bud burst,NA,52,40,NA,NA,NA,NA
PS1,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,31.9,31.7,NA
PS1,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,38.6,20.5,NA
PS1,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,43.1,30.1,NA
PS1,KOM,07/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,11.7,30.7,NA
PS1,KOM,09/07/2017,Gergana,ARCLAT,1,P3 - Date first appearance of flower buds,257,57,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,ARCLAT,2,P3 - Date first appearance of flower buds,210,73,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,ARCLAT,3,P3 - Date first appearance of flower buds,328,45,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,ARCLAT,4,P3 - Date first appearance of flower buds,273,61,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,ARCLAT,5,P3 - Date first appearance of flower buds,271,63,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,ARCLAT,6,P2 - Date green stem/leaves growing,NA,118,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,DRYINT,1,P4 - Date last petal shed,NA,10,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,DRYINT,2,P3 - Date first open flower,NA,12,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,DRYINT,3,P4 - Date last petal shed,NA,12,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,DRYINT,4,P5 - Date first twisting of filaments on seed heads,NA,12,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,13,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,DRYINT,6,P3 - Date first open flower,NA,11,NA,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,SALARC,1,P3 - Date first pollen visible on males,NA,51,39,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,SALARC,2,P2 - Date first leaf bud burst,NA,44,52,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,SALARC,3,P3 - Date first pollen visible on males,NA,49,21,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,SALARC,4,P2 - Date first leaf bud burst,NA,62,37,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,SALARC,5,P3 - Date first pollen visible on males,NA,47,69,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,SALARC,6,P2 - Date first leaf bud burst,NA,52,42,NA,NA,NA,NA
PS1,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,31.9,34,NA
PS1,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,31.1,22.9,NA
PS1,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,31,32.8,NA
PS1,KOM,09/07/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,7.3,34.3,NA
PS1,KOM,14/07/2017,Gergana and Isla,ARCLAT,1,P3 - Date first appearance of flower buds,312,57,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,ARCLAT,2,P3 - Date first appearance of flower buds,305,71,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,ARCLAT,3,P3 - Date first appearance of flower buds,391,46,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,ARCLAT,4,P2 - Date green stem/leaves growing,NA,112,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,ARCLAT,5,P4 - Date first pollen visible (yellow anthers),330,64,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,ARCLAT,6,P2 - Date green stem/leaves growing,NA,124,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,DRYINT,1,P5 - Date first twisting of filaments on seed heads,NA,10,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,DRYINT,3,P5 - Date first twisting of filaments on seed heads,NA,12,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,DRYINT,4,P5 - Date first twisting of filaments on seed heads,NA,12,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,14,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,DRYINT,6,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,SALARC,1,P3 - Date first pollen visible on males,NA,54,39,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,SALARC,2,P2 - Date first leaf bud burst,NA,52,50,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,SALARC,3,P3 - Date first pollen visible on males,NA,51,20,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,SALARC,4,P2 - Date first leaf bud burst,NA,60,39,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,SALARC,5,P2 - Date first leaf bud burst,NA,49,69,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,SALARC,6,P2 - Date first leaf bud burst,NA,51,42,NA,NA,NA,NA
PS1,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NE,35.2,38.3,NA
PS1,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NW,34.5,30.2,NA
PS1,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SW,23.1,27.4,NA
PS1,KOM,14/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SE,13.1,38.8,NA
PS1,KOM,26/07/2017,Gergana and Isla,ARCLAT,1,P6 - Date first seeds dispersed,400,56,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,ARCLAT,2,P6 - Date first seeds dispersed,412,73,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,ARCLAT,3,P6 - Date first seeds dispersed,472,44,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,ARCLAT,4,P2 - Date green stem/leaves growing,NA,114,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,ARCLAT,5,P6 - Date first seeds dispersed,362,59,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,ARCLAT,6,P2 - Date green stem/leaves growing,NA,122,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,DRYINT,1,P5 - Date first twisting of filaments on seed heads,NA,9,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,12,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,DRYINT,3,P5 - Date first twisting of filaments on seed heads,NA,12,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,DRYINT,4,P5 - Date first twisting of filaments on seed heads,NA,12,NA,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,12,NA,NA,NA,NA,Flower aborted 
PS1,KOM,26/07/2017,Gergana and Isla,DRYINT,6,P5 - Date first twisting of filaments on seed heads,NA,8,NA,NA,NA,NA,Seeds almost ready to disperse
PS1,KOM,26/07/2017,Gergana and Isla,SALARC,1,P3 - Date first pollen visible on males,NA,51,39,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,SALARC,2,P2 - Date first leaf bud burst,NA,49,38,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,SALARC,3,P3 - Date first pollen visible on males,NA,39,12,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,SALARC,4,P2 - Date first leaf bud burst,NA,60,39,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,SALARC,5,P2 - Date first leaf bud burst,NA,50,9,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,SALARC,6,P2 - Date first leaf bud burst,NA,55,41,NA,NA,NA,NA
PS1,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NE,40,45.2,NA
PS1,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,NW,41.1,42,NA
PS1,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SW,39.2,38.2,NA
PS1,KOM,26/07/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SE,22.6,48.6,NA
PS1,KOM,09/08/2017,Gergana,ARCLAT,1,P7 - Date seeds all dispersed,410,60,NA,NA,NA,NA,Yellowing leaves
PS1,KOM,09/08/2017,Gergana,ARCLAT,2,P7 - Date seeds all dispersed,430,76,NA,NA,NA,NA,Yellowing leaves
PS1,KOM,09/08/2017,Gergana,ARCLAT,3,P6 - Date first seeds dispersed,464,44,NA,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,118,NA,NA,NA,NA,Yellowing leaves
PS1,KOM,09/08/2017,Gergana,ARCLAT,5,P7 - Date seeds all dispersed,366,62,NA,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,ARCLAT,6,P2 - Date green stem/leaves growing,NA,137,NA,NA,NA,NA,Yellowing leaves
PS1,KOM,09/08/2017,Gergana,DRYINT,1,P6 - Date seeds start dispersing,NA,12,NA,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,DRYINT,2,P6 - Date seeds start dispersing,NA,12,NA,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,DRYINT,3,P6 - Date seeds start dispersing,NA,16,NA,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,DRYINT,4,P6 - Date seeds start dispersing,NA,14,NA,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,DRYINT,5,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,Flower Aborted
PS1,KOM,09/08/2017,Gergana,DRYINT,6,P6 - Date seeds start dispersing,NA,12,NA,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,SALARC,1,P5 - Date first yellowing of leaves,NA,54,42,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,SALARC,2,P5 - Date first yellowing of leaves,NA,48,42,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,SALARC,3,P5 - Date first yellowing of leaves,NA,51,27,NA,NA,NA,Herbivory 
PS1,KOM,09/08/2017,Gergana,SALARC,4,P5 - Date first yellowing of leaves,NA,59,70,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,SALARC,5,P5 - Date first yellowing of leaves,NA,50,70,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,SALARC,6,P5 - Date first yellowing of leaves,NA,53,43,NA,NA,NA,NA
PS1,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,45.1,58,No flowers
PS1,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,43.2,52.1,NA
PS1,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,43.1,46.5,NA
PS1,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,31.7,53.4,NA
PS1,KOM,17/07/2017,Gergana,ARCLAT,1,P4 - Date first pollen visible (yellow anthers),350,59,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,ARCLAT,2,P3 - Date first appearance of flower buds,368,73,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,ARCLAT,3,P4 - Date first pollen visible (yellow anthers),433,46,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,ARCLAT,4,P2 - Date green stem/leaves growing,NA,112,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,ARCLAT,5,P4 - Date first pollen visible (yellow anthers),367,62,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,ARCLAT,6,P2 - Date green stem/leaves growing,NA,124,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,DRYINT,1,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,11,NA,NA,NA,NA,NA
PS1,KOM,17/07/2017,Gergana,DRYINT,3,P5 - Date first twisting of filaments on seed heads,NA,13,NA,NA,NA,NA,NA
